strategy_name,model_name,prompt_version,question_id,competition_id,level,predicted_option_id,correct_option_id,correct,confidence,latency_ms,generated_answer,Category,correct_bool,correct_int
zero_shot,phi4-14b,v1,10713,5,3,1,2,False,0.6,9977,False,News,False,0
zero_shot,phi4-14b,v1,10717,5,4,3,2,False,0.7,10090,False,News,False,0
zero_shot,phi4-14b,v1,10718,5,1,2,0,False,3.0,8000,False,News,False,0
zero_shot,phi4-14b,v1,10729,5,5,0,3,False,4.0,9074,False,News,False,0
zero_shot,phi4-14b,v1,10737,5,6,1,1,True,4.0,8285,False,News,True,1
zero_shot,phi4-14b,v1,10758,5,2,2,2,True,3.0,11073,False,News,True,1
zero_shot,phi4-14b,v1,10763,5,4,0,0,True,0.8,11220,False,News,True,1
zero_shot,phi4-14b,v1,10770,5,2,0,0,True,0.7,10033,False,News,True,1
zero_shot,phi4-14b,v1,10778,5,2,0,3,False,0.6,9894,False,News,False,0
zero_shot,phi4-14b,v1,10781,5,4,0,0,True,4.0,10199,False,News,True,1
zero_shot,phi4-14b,v1,10784,5,2,1,1,True,3.0,10158,False,News,True,1
zero_shot,phi4-14b,v1,10785,5,1,2,2,True,3.0,9988,False,News,True,1
zero_shot,phi4-14b,v1,10789,5,4,2,2,True,3.0,11334,False,News,True,1
zero_shot,phi4-14b,v1,10792,5,2,2,1,False,0.9,8517,False,News,False,0
zero_shot,phi4-14b,v1,10795,5,1,2,0,False,0.8,11129,False,News,False,0
zero_shot,phi4-14b,v1,10797,5,6,0,0,True,0.8,8202,False,News,True,1
zero_shot,phi4-14b,v1,10798,5,7,0,0,True,3.0,10716,False,News,True,1
zero_shot,phi4-14b,v1,10800,5,2,3,3,True,0.8,10229,False,News,True,1
zero_shot,phi4-14b,v1,10804,5,3,0,3,False,0.6,8072,False,News,False,0
zero_shot,phi4-14b,v1,10817,5,4,0,0,True,3.0,7572,False,News,True,1
zero_shot,phi4-14b,v1,10818,5,5,0,0,True,3.0,9726,False,News,True,1
zero_shot,phi4-14b,v1,10822,5,3,2,2,True,0.9,10276,False,News,True,1
zero_shot,phi4-14b,v1,10833,5,6,2,2,True,0.8,8548,False,News,True,1
zero_shot,phi4-14b,v1,10842,5,7,2,2,True,0.8,11003,False,News,True,1
zero_shot,phi4-14b,v1,10847,5,2,1,2,False,0.7,10701,False,News,False,0
zero_shot,phi4-14b,v1,10852,5,1,0,0,True,0.8,11283,False,News,True,1
zero_shot,phi4-14b,v1,10857,5,3,1,1,True,4.0,10043,False,News,True,1
zero_shot,phi4-14b,v1,10866,5,1,1,1,True,0.5,10841,False,News,True,1
zero_shot,phi4-14b,v1,10867,5,2,1,1,True,0.8,8260,False,News,True,1
zero_shot,phi4-14b,v1,10869,5,6,1,0,False,0.7,11025,False,News,False,0
zero_shot,phi4-14b,v1,10880,5,10,2,0,False,0.7,9230,False,News,False,0
zero_shot,phi4-14b,v1,10884,5,2,2,2,True,0.8,10177,False,News,True,1
zero_shot,phi4-14b,v1,10888,5,3,3,3,True,4.0,10243,False,News,True,1
zero_shot,phi4-14b,v1,10895,5,4,3,2,False,0.6,10329,False,News,False,0
zero_shot,phi4-14b,v1,10903,5,2,1,2,False,0.7,10876,False,News,False,0
zero_shot,phi4-14b,v1,10904,5,1,1,1,True,4.0,9287,False,News,True,1
zero_shot,phi4-14b,v1,10915,5,5,1,1,True,0.8,7205,False,News,True,1
zero_shot,phi4-14b,v1,10918,5,2,1,1,True,0.8,8219,False,News,True,1
zero_shot,phi4-14b,v1,10921,5,4,2,2,True,0.8,8403,False,News,True,1
zero_shot,phi4-14b,v1,10922,5,1,2,2,True,4.0,9588,False,News,True,1
zero_shot,phi4-14b,v1,10929,5,4,2,2,True,0.8,11143,False,News,True,1
zero_shot,phi4-14b,v1,10935,5,1,1,0,False,0.7,8478,False,News,False,0
zero_shot,phi4-14b,v1,10936,5,2,0,3,False,0.9,11086,False,News,False,0
zero_shot,phi4-14b,v1,10940,5,2,3,3,True,4.0,9581,False,News,True,1
zero_shot,phi4-14b,v1,10941,5,10,0,0,True,4.0,9129,False,News,True,1
zero_shot,phi4-14b,v1,10944,5,1,2,2,True,0.9,9858,False,News,True,1
zero_shot,phi4-14b,v1,10949,5,2,2,2,True,0.8,12642,False,News,True,1
zero_shot,phi4-14b,v1,10954,5,2,2,0,False,0.7,10391,False,News,False,0
zero_shot,phi4-14b,v1,10958,5,5,3,3,True,0.7,8930,False,News,True,1
zero_shot,phi4-14b,v1,10959,5,3,1,3,False,0.8,10118,False,News,False,0
zero_shot,phi4-14b,v1,10971,5,3,2,2,True,0.6,10193,False,News,True,1
zero_shot,phi4-14b,v1,10972,5,2,3,3,True,1.0,9438,False,News,True,1
zero_shot,phi4-14b,v1,10976,5,3,3,3,True,0.6,10149,False,News,True,1
zero_shot,phi4-14b,v1,10981,5,2,2,0,False,0.8,9677,False,News,False,0
zero_shot,phi4-14b,v1,10988,5,3,3,0,False,0.8,9325,False,News,False,0
zero_shot,phi4-14b,v1,10989,5,3,3,3,True,0.8,7923,False,News,True,1
zero_shot,phi4-14b,v1,10999,5,5,1,1,True,1.0,9144,False,News,True,1
zero_shot,phi4-14b,v1,11003,5,3,0,3,False,0.7,7167,False,News,False,0
zero_shot,phi4-14b,v1,11008,5,5,1,1,True,0.9,8048,False,News,True,1
zero_shot,phi4-14b,v1,11009,5,1,0,0,True,0.6,11464,False,News,True,1
zero_shot,phi4-14b,v1,11011,5,6,2,2,True,4.0,9216,False,News,True,1
zero_shot,phi4-14b,v1,11013,5,4,1,1,True,4.0,10047,False,News,True,1
zero_shot,phi4-14b,v1,11027,5,1,2,0,False,0.8,8145,False,News,False,0
zero_shot,phi4-14b,v1,11028,5,4,0,0,True,3.0,10041,False,News,True,1
zero_shot,phi4-14b,v1,11033,5,3,3,0,False,0.7,6689,False,News,False,0
zero_shot,phi4-14b,v1,11034,5,8,0,0,True,4.0,7754,False,News,True,1
zero_shot,phi4-14b,v1,11042,5,11,0,3,False,0.8,7620,False,News,False,0
zero_shot,phi4-14b,v1,11047,5,8,0,0,True,0.7,9387,False,News,True,1
zero_shot,phi4-14b,v1,11050,5,1,2,0,False,3.0,9744,False,News,False,0
zero_shot,phi4-14b,v1,11051,5,9,2,1,False,3.0,11453,False,News,False,0
zero_shot,phi4-14b,v1,11055,5,1,3,3,True,4.0,8926,False,News,True,1
zero_shot,phi4-14b,v1,11057,5,8,0,0,True,1.0,10785,False,News,True,1
zero_shot,phi4-14b,v1,11059,5,5,3,3,True,5.0,8054,False,News,True,1
zero_shot,phi4-14b,v1,11069,5,1,3,0,False,0.7,10239,False,News,False,0
zero_shot,phi4-14b,v1,11070,5,1,0,0,True,0.8,7260,False,News,True,1
zero_shot,phi4-14b,v1,11075,5,2,1,1,True,4.0,10466,False,News,True,1
zero_shot,phi4-14b,v1,11077,5,6,0,0,True,0.8,8799,False,News,True,1
zero_shot,phi4-14b,v1,11080,5,1,3,3,True,3.0,9806,False,News,True,1
zero_shot,phi4-14b,v1,11088,5,4,2,2,True,1.0,6644,False,News,True,1
zero_shot,phi4-14b,v1,11093,5,1,2,2,True,4.0,8987,False,News,True,1
zero_shot,phi4-14b,v1,11100,5,2,3,2,False,0.7,10919,False,News,False,0
zero_shot,phi4-14b,v1,11117,5,1,0,3,False,0.8,9467,False,News,False,0
zero_shot,phi4-14b,v1,11118,5,2,0,0,True,0.0,7174,False,News,True,1
zero_shot,phi4-14b,v1,11135,5,2,0,1,False,0.7,11400,False,News,False,0
zero_shot,phi4-14b,v1,11147,5,1,2,2,True,0.6,6909,False,News,True,1
zero_shot,phi4-14b,v1,11151,5,1,2,2,True,4.0,8774,False,News,True,1
zero_shot,phi4-14b,v1,11154,5,5,2,1,False,0.6,8408,False,News,False,0
zero_shot,phi4-14b,v1,11155,5,1,0,0,True,4.0,9213,False,News,True,1
zero_shot,phi4-14b,v1,11161,5,1,2,0,False,0.7,13566,False,News,False,0
zero_shot,phi4-14b,v1,11166,5,1,2,2,True,4.0,7437,False,News,True,1
zero_shot,phi4-14b,v1,11167,5,2,3,3,True,0.9,9894,False,News,True,1
zero_shot,phi4-14b,v1,11185,5,1,3,3,True,0.8,10311,False,News,True,1
zero_shot,phi4-14b,v1,11190,5,1,3,3,True,0.8,13400,False,News,True,1
zero_shot,phi4-14b,v1,11194,5,2,3,3,True,4.0,8714,False,News,True,1
zero_shot,phi4-14b,v1,11195,5,4,1,3,False,4.0,8187,False,News,False,0
zero_shot,phi4-14b,v1,11219,5,3,0,0,True,95.0,8777,False,News,True,1
zero_shot,phi4-14b,v1,11225,5,1,2,1,False,0.8,10045,False,News,False,0
zero_shot,phi4-14b,v1,11226,5,1,3,3,True,0.8,6327,False,News,True,1
zero_shot,phi4-14b,v1,11240,5,7,1,1,True,4.0,9463,False,News,True,1
zero_shot,phi4-14b,v1,11245,5,1,1,1,True,95.0,8568,False,News,True,1
zero_shot,phi4-14b,v1,11250,5,2,0,0,True,4.0,9054,False,News,True,1
zero_shot,phi4-14b,v1,11254,5,3,2,2,True,4.0,9538,False,News,True,1
zero_shot,phi4-14b,v1,11268,5,1,1,3,False,3.0,10022,False,News,False,0
zero_shot,phi4-14b,v1,11269,5,1,0,0,True,1.0,10085,False,News,True,1
zero_shot,phi4-14b,v1,11276,5,1,0,2,False,0.8,10092,False,News,False,0
zero_shot,phi4-14b,v1,11277,5,3,1,1,True,0.7,9088,False,News,True,1
zero_shot,phi4-14b,v1,11281,5,1,1,1,True,3.0,9212,False,News,True,1
zero_shot,phi4-14b,v1,11282,5,6,3,3,True,0.7,11273,False,News,True,1
zero_shot,phi4-14b,v1,11292,5,1,2,2,True,0.8,9226,False,News,True,1
zero_shot,phi4-14b,v1,11295,5,1,1,2,False,0.8,8457,False,News,False,0
zero_shot,phi4-14b,v1,11303,5,3,3,3,True,4.0,9739,False,News,True,1
zero_shot,phi4-14b,v1,11306,5,1,0,0,True,4.0,11267,False,News,True,1
zero_shot,phi4-14b,v1,11307,5,3,1,1,True,0.7,10579,False,News,True,1
zero_shot,phi4-14b,v1,11311,5,1,0,3,False,0.7,12389,False,News,False,0
zero_shot,phi4-14b,v1,11319,5,5,3,3,True,0.9,8951,False,News,True,1
zero_shot,phi4-14b,v1,11320,5,7,2,2,True,95.0,8175,False,News,True,1
zero_shot,phi4-14b,v1,11328,5,6,0,0,True,0.8,8418,False,News,True,1
zero_shot,phi4-14b,v1,11331,5,1,0,0,True,4.0,7724,False,News,True,1
zero_shot,phi4-14b,v1,11335,5,2,3,1,False,4.0,9207,False,News,False,0
zero_shot,phi4-14b,v1,11345,5,3,0,0,True,0.9,7686,False,News,True,1
zero_shot,phi4-14b,v1,11346,5,3,2,3,False,3.0,11217,False,News,False,0
zero_shot,phi4-14b,v1,11352,5,5,1,0,False,0.7,7620,False,News,False,0
zero_shot,phi4-14b,v1,11360,5,3,0,0,True,0.9,8112,False,News,True,1
zero_shot,phi4-14b,v1,11365,5,4,3,0,False,3.0,10377,False,News,False,0
zero_shot,phi4-14b,v1,11375,5,2,2,2,True,1.0,8154,False,News,True,1
zero_shot,phi4-14b,v1,11385,5,3,2,2,True,0.3,10321,False,News,True,1
zero_shot,phi4-14b,v1,11386,5,5,2,3,False,4.0,8003,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10282,5,9,1,1,True,0.9,9923,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10283,5,6,1,1,True,0.9,5872,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10290,5,1,3,0,False,1.0,5263,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10291,5,2,2,2,True,1.0,6537,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10295,5,1,1,0,False,0.9,4638,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10306,5,1,0,1,False,0.9,5446,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10314,5,6,3,3,True,1.0,6695,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10316,5,2,2,0,False,1.0,5331,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10319,5,3,0,0,True,1.0,5025,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10324,5,15,1,2,False,1.0,4853,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10333,5,4,2,0,False,1.0,6183,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10345,5,3,2,2,True,1.0,3927,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10347,5,7,3,3,True,0.9,6265,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10350,5,2,1,1,True,0.9,5276,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10355,5,1,0,0,True,1.0,5384,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10358,5,6,3,3,True,0.9,6575,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10362,5,1,3,0,False,1.0,4216,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10363,5,2,1,2,False,1.0,4143,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10371,5,9,1,1,True,1.0,7358,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10374,5,2,3,1,False,1.0,7889,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10380,5,1,1,0,False,1.0,5967,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10388,5,1,0,0,True,1.0,9891,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10394,5,5,2,1,False,1.0,6195,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10416,5,1,2,2,True,0.9,6655,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10417,5,6,1,1,True,0.9,6430,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10420,5,1,0,2,False,0.9,5438,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10425,5,1,2,0,False,0.8,5401,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10427,5,6,0,0,True,0.9,5907,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10446,5,5,3,3,True,0.9,9193,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10450,5,1,0,3,False,0.9,8411,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10453,5,2,1,1,True,1.0,5869,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10454,5,1,0,0,True,0.9,6500,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10455,5,10,0,0,True,0.9,5674,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10459,5,12,1,3,False,0.9,5515,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10466,5,4,3,3,True,0.9,6043,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10478,5,2,0,0,True,1.0,8638,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10481,5,3,3,0,False,1.0,6085,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10485,5,2,1,0,False,1.0,6390,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10497,5,2,0,0,True,1.0,5762,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10500,5,7,0,0,True,1.0,6894,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10505,5,3,3,3,True,1.0,4356,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10506,5,3,0,0,True,1.0,7669,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10517,5,1,2,2,True,1.0,5275,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10522,5,1,2,2,True,0.9,5118,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10523,5,2,3,3,True,0.9,4694,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10524,5,9,2,2,True,0.9,6176,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10527,5,5,2,0,False,1.0,4109,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10546,5,3,1,1,True,1.0,4672,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10553,5,11,3,3,True,0.9,10221,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10562,5,2,2,2,True,1.0,6648,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10567,5,3,1,1,True,1.0,4983,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10572,5,1,1,1,True,1.0,5780,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10583,5,4,3,3,True,1.0,5015,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10601,5,2,1,3,False,1.0,6045,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10604,5,3,0,0,True,1.0,5055,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10614,5,1,2,2,True,1.0,5326,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10615,5,1,1,1,True,1.0,6691,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10619,5,1,2,2,True,1.0,6061,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10621,5,6,3,3,True,0.9,5313,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10629,5,2,1,3,False,1.0,5694,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10634,5,2,2,2,True,1.0,4019,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10637,5,1,2,1,False,0.9,6460,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10642,5,3,0,0,True,1.0,11383,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10650,5,4,2,2,True,1.0,5284,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10661,5,2,1,3,False,1.0,5005,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10662,5,2,0,1,False,1.0,5583,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10667,5,2,0,0,True,1.0,5124,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10669,5,8,0,0,True,0.9,6131,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10671,5,3,3,3,True,0.9,6636,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10681,5,1,1,0,False,1.0,5252,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10686,5,12,0,3,False,1.0,6278,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10692,5,1,2,2,True,0.9,5243,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10698,5,1,1,1,True,1.0,5134,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10713,5,3,2,2,True,1.0,4977,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10717,5,4,3,2,False,0.9,6051,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10718,5,1,0,0,True,1.0,6189,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10729,5,5,2,3,False,1.0,6405,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10737,5,6,1,1,True,1.0,6513,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10758,5,2,2,2,True,1.0,5671,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10763,5,4,0,0,True,0.9,10307,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10770,5,2,2,0,False,1.0,4669,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10778,5,2,2,3,False,0.9,5011,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10781,5,4,0,0,True,0.9,4503,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10784,5,2,1,1,True,1.0,6198,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10785,5,1,2,2,True,1.0,4619,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10789,5,4,2,2,True,1.0,10500,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10792,5,2,0,1,False,1.0,5626,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10795,5,1,2,0,False,1.0,4995,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10797,5,6,0,0,True,0.9,7895,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10798,5,7,0,0,True,1.0,8562,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10800,5,2,3,3,True,1.0,5689,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10804,5,3,2,3,False,1.0,4314,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10817,5,4,0,0,True,1.0,5684,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10818,5,5,2,0,False,1.0,6133,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10822,5,3,2,2,True,1.0,8993,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10833,5,6,2,2,True,0.9,6086,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10842,5,7,2,2,True,1.0,6066,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10847,5,2,2,2,True,1.0,4915,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10852,5,1,0,0,True,0.9,6342,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10857,5,3,1,1,True,1.0,6191,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10866,5,1,1,1,True,1.0,5713,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10867,5,2,1,1,True,0.9,6415,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10869,5,6,3,0,False,0.9,6991,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10880,5,10,0,0,True,0.9,8323,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10884,5,2,2,2,True,0.9,5811,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10888,5,3,3,3,True,1.0,4596,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10895,5,4,2,2,True,1.0,6342,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10903,5,2,1,2,False,0.9,7630,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10904,5,1,1,1,True,1.0,7341,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10915,5,5,1,1,True,0.9,5403,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10918,5,2,1,1,True,0.9,5587,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10921,5,4,2,2,True,1.0,6595,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10922,5,1,2,2,True,0.9,5864,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10929,5,4,2,2,True,1.0,7874,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10935,5,1,0,0,True,1.0,5480,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10936,5,2,0,3,False,1.0,4310,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10940,5,2,2,3,False,1.0,6372,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10941,5,10,0,0,True,1.0,6831,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10944,5,1,2,2,True,1.0,4971,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10949,5,2,2,2,True,1.0,5949,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10954,5,2,0,0,True,0.8,7199,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10958,5,5,3,3,True,1.0,6179,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10959,5,3,3,3,True,0.9,4415,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10971,5,3,1,2,False,0.9,5060,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10972,5,2,3,3,True,1.0,8424,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10976,5,3,1,3,False,1.0,4769,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10981,5,2,2,0,False,0.9,4683,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10988,5,3,1,0,False,1.0,5667,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10989,5,3,3,3,True,0.9,4667,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,10999,5,5,1,1,True,1.0,6210,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,11003,5,3,0,3,False,1.0,4390,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,11008,5,5,1,1,True,1.0,7278,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,11009,5,1,3,0,False,1.0,4776,False,News,False,0
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,11011,5,6,2,2,True,1.0,6501,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,11013,5,4,1,1,True,1.0,5865,False,News,True,1
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,11027,5,1,2,0,False,1.0,4630,False,News,False,0
