strategy_name,model_name,prompt_version,question_id,competition_id,level,predicted_option_id,correct_option_id,correct,confidence,latency_ms,generated_answer,Category,correct_bool,correct_int,Status
calc_react,phi4-14b,v2,6811,3,3,3,3,True,1.0,4020,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6812,3,2,1,0,False,1.0,10937,False,Math,False,0,Incorrect
calc_react,phi4-14b,v2,6813,3,4,0,0,True,1.0,6274,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6815,3,4,1,1,True,1.0,11250,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6816,3,1,3,3,True,1.0,16232,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6817,3,3,1,1,True,1.0,5843,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6818,3,1,0,0,True,1.0,7361,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6819,3,2,3,3,True,0.9,21533,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6820,3,1,0,0,True,1.0,16012,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6821,3,1,0,0,True,1.0,10230,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6822,3,3,2,2,True,1.0,7176,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6823,3,2,3,3,True,1.0,17832,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6824,3,4,2,2,True,1.0,5988,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6825,3,1,3,3,True,1.0,5114,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6826,3,1,0,0,True,1.0,9817,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6827,3,2,2,2,True,1.0,16227,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6828,3,4,0,1,False,0.0,27843,False,Math,False,0,Incorrect
calc_react,phi4-14b,v2,6829,3,7,3,3,True,1.0,6679,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6830,3,3,0,0,True,0.8,8498,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6831,3,4,0,0,True,1.0,14509,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6832,3,15,2,2,True,0.8,17305,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6833,3,4,2,2,True,0.9,15696,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6834,3,5,3,3,True,1.0,4424,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6835,3,5,2,2,True,1.0,6793,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6836,3,1,2,3,False,1.0,12408,False,Math,False,0,Incorrect
calc_react,phi4-14b,v2,6837,3,1,3,3,True,1.0,4625,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6838,3,4,3,3,True,1.0,6593,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6839,3,6,1,1,True,1.0,11053,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6840,3,3,2,2,True,1.0,8166,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6841,3,4,0,0,True,1.0,18973,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6842,3,1,3,3,True,1.0,6691,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6843,3,5,2,2,True,1.0,6252,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6844,3,3,2,2,True,1.0,4781,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6845,3,1,0,0,True,1.0,15723,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6846,3,10,2,1,False,0.9,16013,True,Math,False,0,Incorrect
calc_react,phi4-14b,v2,6847,3,1,0,0,True,1.0,10373,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6848,3,1,0,0,True,1.0,4932,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6849,3,2,0,0,True,1.0,5661,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6850,3,1,2,2,True,1.0,7673,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6851,3,3,3,3,True,1.0,15876,False,Math,True,1,Correct
calc_react,phi4-14b,v2,6852,3,4,0,0,True,1.0,15432,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6642,3,11,0,0,True,1.0,6849,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6643,3,3,3,3,True,1.0,11868,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6644,3,2,2,2,True,1.0,8519,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6645,3,2,3,3,True,1.0,10142,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6646,3,3,0,0,True,1.0,12681,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6647,3,4,1,3,False,1.0,22385,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6648,3,1,3,3,True,1.0,9734,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6649,3,1,0,2,False,0.0,23551,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6650,3,6,0,0,True,1.0,16133,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6651,3,2,3,3,True,1.0,13107,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6652,3,3,0,0,True,1.0,12625,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6654,3,1,2,2,True,1.0,9547,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6655,3,5,1,1,True,1.0,9156,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6656,3,2,2,2,True,0.9,14934,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6657,3,8,2,2,True,1.0,10848,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6658,3,5,2,2,True,1.0,14738,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6659,3,2,0,0,True,1.0,7835,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6661,3,10,1,1,True,1.0,17181,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6662,3,1,2,2,True,1.0,7640,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6663,3,2,2,2,True,1.0,8552,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6664,3,3,2,2,True,1.0,12122,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6665,3,2,0,0,True,1.0,12187,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6666,3,1,3,3,True,1.0,19738,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6667,3,2,0,0,True,1.0,10589,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6668,3,4,3,3,True,1.0,14688,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6669,3,3,1,1,True,1.0,12361,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6670,3,2,2,2,True,1.0,9772,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6671,3,3,1,1,True,1.0,17321,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6672,3,2,2,2,True,1.0,11996,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6673,3,1,3,3,True,1.0,10123,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6674,3,4,2,2,True,1.0,9847,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6675,3,3,0,0,True,1.0,14163,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6676,3,11,0,0,True,1.0,11578,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6677,3,5,3,3,True,1.0,7898,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6679,3,3,3,3,True,1.0,9925,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6680,3,9,2,2,True,1.0,13225,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6681,3,1,1,1,True,1.0,8527,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6682,3,1,3,3,True,1.0,6665,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6683,3,2,3,3,True,1.0,20104,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6684,3,1,0,3,False,0.0,24412,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6685,3,3,0,2,False,1.0,15443,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6686,3,3,2,2,True,1.0,6905,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6688,3,7,0,0,True,1.0,19540,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6689,3,1,3,3,True,1.0,19620,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6690,3,1,1,2,False,1.0,10633,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6691,3,2,3,3,True,1.0,10241,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6692,3,3,0,3,False,0.95,16019,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6693,3,2,3,3,True,1.0,11140,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6694,3,5,0,0,True,1.0,16397,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6695,3,9,0,0,True,1.0,23610,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6696,3,1,2,2,True,1.0,12613,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6697,3,3,1,1,True,1.0,16113,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6698,3,6,1,1,True,1.0,12048,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6699,3,2,2,1,False,1.0,14858,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6700,3,1,0,0,True,1.0,7235,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6701,3,1,3,3,True,1.0,12404,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6702,3,4,0,0,True,1.0,14566,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6703,3,10,1,1,True,1.0,11461,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6704,3,7,3,3,True,1.0,11724,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6705,3,1,1,1,True,1.0,12056,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6706,3,3,1,1,True,0.9,13698,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6707,3,1,1,1,True,1.0,15826,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6709,3,1,1,1,True,1.0,12493,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6710,3,2,1,1,True,0.9,13712,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6711,3,10,0,0,True,0.0,24888,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6713,3,3,1,3,False,1.0,13149,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6714,3,1,1,1,True,1.0,12728,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6715,3,2,2,2,True,1.0,20466,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6716,3,5,0,0,True,1.0,11391,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6717,3,1,1,1,True,1.0,22387,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6718,3,1,1,1,True,1.0,19099,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6719,3,3,1,1,True,1.0,9734,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6720,3,3,1,1,True,1.0,24473,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6722,3,1,1,1,True,1.0,18136,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6723,3,1,3,3,True,1.0,12053,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6724,3,5,1,1,True,0.9,12441,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6725,3,6,0,0,True,1.0,10456,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6726,3,1,0,3,False,1.0,16705,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6727,3,3,1,1,True,1.0,17014,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6728,3,3,2,2,True,1.0,8897,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6729,3,1,0,0,True,1.0,21512,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6730,3,2,2,2,True,1.0,11113,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6731,3,1,0,0,True,1.0,18331,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6732,3,4,3,2,False,1.0,11906,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6733,3,2,3,3,True,1.0,21136,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6734,3,1,1,1,True,1.0,10738,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6735,3,2,1,1,True,1.0,13517,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6736,3,4,0,0,True,1.0,10040,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6737,3,1,2,0,False,1.0,14844,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6738,3,2,2,3,False,1.0,17174,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6739,3,2,2,2,True,1.0,10261,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6740,3,6,2,2,True,1.0,14481,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6741,3,3,1,1,True,1.0,19175,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6742,3,5,3,3,True,0.9,13526,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6743,3,2,3,3,True,1.0,12206,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6744,3,2,1,1,True,1.0,12624,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6747,3,1,1,1,True,1.0,16457,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6748,3,9,1,1,True,1.0,11142,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6749,3,1,1,1,True,1.0,17474,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6750,3,1,1,1,True,1.0,9224,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6751,3,3,1,1,True,1.0,17246,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6752,3,5,2,2,True,1.0,14309,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6753,3,4,0,1,False,1.0,22941,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6754,3,1,2,2,True,1.0,9889,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6756,3,2,0,0,True,1.0,10881,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6757,3,13,0,0,True,1.0,13988,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6758,3,2,0,0,True,1.0,8723,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6759,3,2,2,2,True,1.0,12054,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6760,3,2,1,1,True,0.9,18180,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6761,3,2,2,2,True,0.9,9600,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6762,3,3,1,1,True,1.0,14235,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6763,3,2,1,1,True,1.0,12698,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6764,3,1,3,3,True,0.9,15213,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6765,3,3,0,0,True,1.0,9761,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6766,3,2,3,3,True,1.0,9311,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6767,3,2,0,2,False,1.0,20895,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6768,3,2,0,0,True,1.0,13716,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6769,3,5,3,3,True,1.0,8851,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6770,3,1,0,0,True,1.0,18298,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6771,3,4,3,3,True,1.0,21585,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6772,3,3,3,3,True,1.0,14399,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6773,3,10,1,2,False,1.0,15591,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6774,3,1,2,2,True,1.0,11537,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6775,3,2,3,3,True,1.0,10822,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6776,3,3,2,3,False,1.0,22033,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6777,3,5,0,0,True,1.0,10818,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6778,3,1,2,3,False,1.0,15222,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6779,3,2,0,0,True,1.0,19444,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6780,3,1,0,0,True,0.9,19222,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6781,3,5,0,1,False,1.0,13652,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6782,3,1,1,1,True,1.0,12267,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6783,3,1,2,2,True,1.0,6766,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6784,3,2,0,2,False,0.0,23946,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6785,3,1,0,0,True,1.0,17409,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6786,3,3,1,0,False,0.9,18140,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6787,3,1,3,3,True,1.0,22429,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6788,3,1,1,1,True,1.0,10473,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6789,3,7,2,2,True,1.0,6919,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6790,3,3,1,1,True,1.0,16540,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6791,3,2,0,0,True,1.0,14073,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6792,3,6,3,3,True,1.0,12376,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6793,3,3,1,1,True,1.0,10689,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6794,3,1,3,3,True,1.0,11826,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6795,3,5,3,3,True,1.0,10566,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6796,3,6,1,1,True,0.9,10525,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6797,3,1,2,2,True,0.9,10151,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6798,3,3,2,2,True,1.0,7669,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6799,3,2,2,2,True,1.0,17201,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6800,3,1,3,1,False,1.0,21956,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6801,3,1,2,2,True,1.0,10397,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6802,3,3,3,0,False,1.0,19684,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6803,3,2,3,3,True,1.0,15375,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6804,3,6,2,2,True,1.0,9496,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6805,3,4,0,3,False,0.0,25011,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6806,3,1,2,2,True,1.0,12801,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6807,3,4,1,3,False,0.9,13601,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6808,3,2,1,1,True,1.0,22638,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6809,3,1,2,2,True,1.0,24168,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6810,3,8,1,3,False,1.0,19082,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6811,3,3,3,3,True,1.0,10479,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6812,3,2,1,0,False,1.0,18737,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6813,3,4,0,0,True,1.0,10744,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6815,3,4,0,1,False,0.0,24326,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6816,3,1,3,3,True,1.0,17024,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6817,3,3,1,1,True,1.0,6808,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6818,3,1,0,0,True,1.0,14540,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6819,3,2,3,3,True,1.0,19312,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6820,3,1,2,0,False,0.9,17693,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6821,3,1,1,0,False,1.0,16958,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6822,3,3,2,2,True,1.0,14459,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6823,3,2,3,3,True,1.0,15577,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6824,3,4,2,2,True,1.0,11588,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6825,3,1,3,3,True,1.0,8462,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6826,3,1,0,0,True,0.0,24999,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6827,3,2,2,2,True,1.0,19441,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6828,3,4,0,1,False,1.0,21427,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6829,3,7,0,3,False,1.0,9860,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6830,3,3,0,0,True,0.9,16398,False,Math,True,1,Correct
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6831,3,4,2,0,False,1.0,12063,False,Math,False,0,Incorrect
dynamic_few_shot_k3,phi4-14b,v2_json_fewshot_k3,6832,3,15,0,2,False,1.0,17125,False,Math,False,0,Incorrect
